Date;Hour;Session;Price - PT [€/MWh];Price - ES [€/MWh]
2017-07-09;6;0;41,08;41,08
2017-07-09;7;0;41,04;41,04
2017-07-09;8;0;41,00;41,00
2017-07-09;9;0;42,38;42,38
2017-07-09;10;0;44,92;44,92
2017-07-09;11;0;47,00;47,00
2017-07-09;12;0;48,00;48,00
2017-07-09;13;0;50,00;50,00
2017-07-09;14;0;52,09;52,09
2017-07-09;15;0;52,00;52,00
2017-07-09;16;0;45,00;45,00
2017-07-09;17;0;42,38;42,38
2017-07-09;18;0;41,04;41,04
2017-07-09;19;0;44,29;44,29
2017-07-09;20;0;45,00;45,00
2017-07-09;21;0;52,09;52,09
2017-07-09;22;0;54,89;57,04
2017-07-09;23;0;55,30;58,62
2017-07-09;24;0;54,52;54,52
2017-07-09;1;1;45,20;45,20
2017-07-09;2;1;43,77;43,77
2017-07-09;3;1;42,08;42,08
2017-07-09;4;1;41,92;41,92
2017-07-09;5;1;42,09;42,09
2017-07-09;6;1;42,10;42,10
2017-07-09;7;1;42,38;42,38
2017-07-09;8;1;40,07;40,07
2017-07-09;9;1;41,92;41,92
2017-07-09;10;1;42,42;42,42
2017-07-09;11;1;45,42;45,42
2017-07-09;12;1;46,56;46,56
2017-07-09;13;1;48,85;48,85
2017-07-09;14;1;50,59;50,59
2017-07-09;15;1;50,00;50,00
2017-07-09;16;1;43,24;43,24
2017-07-09;17;1;42,29;42,29
2017-07-09;18;1;42,00;42,00
2017-07-09;19;1;42,10;42,10
2017-07-09;20;1;43,00;43,00
2017-07-09;21;1;49,59;49,59
2017-07-09;22;1;54,89;55,04
2017-07-09;23;1;56,10;57,81
2017-07-09;24;1;52,81;52,81
2017-07-09;1;2;44,71;44,71
2017-07-09;2;2;44,55;44,55
2017-07-09;3;2;43,10;43,10
2017-07-09;4;2;43,10;43,10
2017-07-09;5;2;43,04;43,04
2017-07-09;6;2;43,04;43,04
2017-07-09;7;2;43,04;43,04
2017-07-09;8;2;41,43;41,43
2017-07-09;9;2;43,00;43,00
2017-07-09;10;2;42,14;42,14
2017-07-09;11;2;44,55;44,55
2017-07-09;12;2;46,25;46,25
2017-07-09;13;2;47,96;47,96
2017-07-09;14;2;49,59;49,59
2017-07-09;15;2;49,00;49,00
2017-07-09;16;2;44,00;44,00
2017-07-09;17;2;42,98;42,98
2017-07-09;18;2;42,02;42,02
2017-07-09;19;2;42,08;42,08
2017-07-09;20;2;43,00;43,00
2017-07-09;21;2;47,45;47,45
2017-07-09;22;2;52,69;55,04
2017-07-09;23;2;52,81;58,62
2017-07-09;24;2;52,19;52,19
2017-07-09;5;3;44,14;44,14
2017-07-09;6;3;44,57;44,57
2017-07-09;7;3;44,00;44,00
2017-07-09;8;3;42,92;42,92
2017-07-09;9;3;43,09;43,09
2017-07-09;10;3;43,00;43,00
2017-07-09;11;3;44,86;44,86
2017-07-09;12;3;45,54;45,54
2017-07-09;13;3;47,00;47,00
2017-07-09;14;3;49,09;49,09
2017-07-09;15;3;47,37;47,37
2017-07-09;16;3;45,20;45,20
2017-07-09;17;3;42,79;42,79
2017-07-09;18;3;41,45;41,45
2017-07-09;19;3;44,29;44,29
2017-07-09;20;3;44,86;44,86
2017-07-09;21;3;46,19;46,19
2017-07-09;22;3;53,04;53,04
2017-07-09;23;3;55,30;55,30
2017-07-09;24;3;51,00;51,00
2017-07-09;8;4;42,92;42,92
2017-07-09;9;4;40,75;40,75
2017-07-09;10;4;42,92;42,92
2017-07-09;11;4;43,00;43,00
2017-07-09;12;4;44,00;44,00
2017-07-09;13;4;44,00;44,00
2017-07-09;14;4;48,02;48,02
2017-07-09;15;4;46,80;46,80
2017-07-09;16;4;44,00;44,00
2017-07-09;17;4;42,08;42,08
2017-07-09;18;4;40,75;40,75
2017-07-09;19;4;42,00;42,00
2017-07-09;20;4;42,92;42,92
2017-07-09;21;4;46,88;46,88
2017-07-09;22;4;52,04;52,04
2017-07-09;23;4;55,00;55,00
2017-07-09;24;4;50,27;50,27
2017-07-09;12;5;40,75;40,75
2017-07-09;13;5;40,75;40,75
2017-07-09;14;5;44,71;44,71
2017-07-09;15;5;44,00;44,00
2017-07-09;16;5;42,08;42,08
2017-07-09;17;5;40,75;40,75
2017-07-09;18;5;40,75;40,75
2017-07-09;19;5;42,00;42,00
2017-07-09;20;5;42,08;42,08
2017-07-09;21;5;42,29;42,29
2017-07-09;22;5;49,69;49,69
2017-07-09;23;5;52,62;52,62
2017-07-09;24;5;48,71;48,71
2017-07-09;16;6;42,08;42,08
2017-07-09;17;6;41,20;41,20
2017-07-09;18;6;40,82;40,82
2017-07-09;19;6;41,20;41,20
2017-07-09;20;6;41,20;41,20
2017-07-09;21;6;44,55;44,55
2017-07-09;22;6;50,04;50,04
2017-07-09;23;6;51,81;51,81
2017-07-09;24;6;49,52;49,52
2017-07-09;22;7;51,39;51,39
2017-07-09;23;7;53,10;53,10
2017-07-09;24;7;44,02;44,02
2017-07-10;1;0;45,68;45,68
2017-07-10;2;0;41,01;41,01
2017-07-10;3;0;40,00;40,00
2017-07-10;4;0;39,21;39,21
2017-07-10;5;0;39,90;39,90
2017-07-10;6;0;41,00;41,00
2017-07-10;7;0;42,38;42,38
2017-07-10;8;0;47,68;47,68
2017-07-10;9;0;53,00;53,00
2017-07-10;10;0;54,89;54,89
2017-07-10;11;0;54,89;54,89
2017-07-10;12;0;54,81;54,81
2017-07-10;13;0;54,89;54,89
2017-07-10;14;0;54,89;54,89
2017-07-10;15;0;54,30;54,30
2017-07-10;16;0;53,10;53,10
2017-07-10;17;0;53,10;53,10
2017-07-10;18;0;52,80;52,80
2017-07-10;19;0;50,41;50,41
2017-07-10;20;0;47,21;47,21
2017-07-10;21;0;48,69;48,69
2017-07-10;22;0;51,03;51,03
2017-07-10;23;0;49,62;49,62
2017-07-10;24;0;47,59;47,59
2017-07-10;1;1;44,02;44,02
2017-07-10;2;1;42,08;42,08
2017-07-10;3;1;42,00;42,00
2017-07-10;4;1;41,83;41,83
2017-07-10;5;1;41,74;41,74
2017-07-10;6;1;41,65;41,65
2017-07-10;7;1;43,23;43,23
2017-07-10;8;1;46,25;46,25
2017-07-10;9;1;53,00;53,00
2017-07-10;10;1;53,95;53,95
2017-07-10;11;1;52,79;52,79
2017-07-10;12;1;52,81;52,81
2017-07-10;13;1;52,90;52,90
2017-07-10;14;1;53,14;53,14
2017-07-10;15;1;53,30;53,30
2017-07-10;16;1;52,04;52,04
2017-07-10;17;1;52,10;52,10
2017-07-10;18;1;52,41;52,41
2017-07-10;19;1;50,22;50,22
2017-07-10;20;1;45,11;45,11
2017-07-10;21;1;46,59;46,59
2017-07-10;22;1;50,28;50,28
2017-07-10;23;1;49,52;49,52
2017-07-10;24;1;45,32;45,32
2017-07-10;1;2;46,45;46,45
2017-07-10;2;2;41,45;41,45
2017-07-10;3;2;41,00;41,00
2017-07-10;4;2;41,21;41,21
2017-07-10;5;2;41,39;41,39
2017-07-10;6;2;41,93;41,93
2017-07-10;7;2;43,95;43,95
2017-07-10;8;2;47,48;47,48
2017-07-10;9;2;52,22;52,22
2017-07-10;10;2;52,22;52,22
2017-07-10;11;2;52,22;52,22
2017-07-10;12;2;50,81;50,81
2017-07-10;13;2;52,22;52,22
2017-07-10;14;2;52,22;52,22
2017-07-10;15;2;52,78;52,78
2017-07-10;16;2;50,00;50,00
2017-07-10;17;2;50,10;50,10
2017-07-10;18;2;50,41;50,41
2017-07-10;19;2;48,22;48,22
2017-07-10;20;2;43,21;43,21
2017-07-10;21;2;44,69;44,69
2017-07-10;22;2;49,03;49,03
2017-07-10;23;2;46,63;46,63
2017-07-10;24;2;44,09;44,09
2017-07-10;5;3;39,70;39,70
2017-07-10;6;3;41,00;41,00
2017-07-10;7;3;42,50;42,50
2017-07-10;8;3;47,00;47,00
2017-07-10;9;3;51,00;51,00
2017-07-10;10;3;50,00;50,00
2017-07-10;11;3;51,00;51,00
2017-07-10;12;3;50,91;50,91
2017-07-10;13;3;50,00;50,00
2017-07-10;14;3;50,99;50,99
2017-07-10;15;3;50,13;50,13
2017-07-10;16;3;49,03;49,03
2017-07-10;17;3;49,84;49,84
2017-07-10;18;3;47,52;47,52
2017-07-10;19;3;45,37;45,37
2017-07-10;20;3;42,49;42,49
2017-07-10;21;3;43,69;43,69
2017-07-10;22;3;47,13;47,13
2017-07-10;23;3;45,05;45,05
2017-07-10;24;3;43,31;43,31
2017-07-10;8;4;47,68;47,68
2017-07-10;9;4;50,10;50,10
2017-07-10;10;4;48,82;48,82
2017-07-10;11;4;48,50;48,50
2017-07-10;12;4;48,82;48,82
2017-07-10;13;4;49,40;49,40
2017-07-10;14;4;48,89;48,89
2017-07-10;15;4;48,30;48,30
2017-07-10;16;4;47,79;47,79
2017-07-10;17;4;48,50;48,50
2017-07-10;18;4;46,80;46,80
2017-07-10;19;4;44,41;44,41
2017-07-10;20;4;42,41;42,41
2017-07-10;21;4;43,69;43,69
2017-07-10;22;4;47,13;47,13
2017-07-10;23;4;44,82;44,82
2017-07-10;24;4;42,79;42,79
2017-07-10;12;5;51,52;51,52
2017-07-10;13;5;51,00;51,00
2017-07-10;14;5;49,40;49,40
2017-07-10;15;5;47,76;47,76
2017-07-10;16;5;48,85;48,85
2017-07-10;17;5;48,71;48,71
2017-07-10;18;5;48,96;48,96
2017-07-10;19;5;47,41;47,41
2017-07-10;20;5;46,07;46,07
2017-07-10;21;5;46,35;46,35
2017-07-10;22;5;48,03;48,03
2017-07-10;23;5;48,00;48,00
2017-07-10;24;5;44,83;44,83
2017-07-10;16;6;53,10;53,10
2017-07-10;17;6;53,11;53,11
2017-07-10;18;6;52,90;52,90
2017-07-10;19;6;50,41;50,41
2017-07-10;20;6;46,07;46,07
2017-07-10;21;6;48,50;48,50
2017-07-10;22;6;50,00;50,00
2017-07-10;23;6;49,10;49,10
2017-07-10;24;6;45,52;45,52
2017-07-10;22;7;53,33;53,33
2017-07-10;23;7;47,82;47,82
2017-07-10;24;7;41,10;41,10
2017-07-11;1;0;47,75;47,75
2017-07-11;2;0;44,43;44,43
2017-07-11;3;0;41,39;41,39
2017-07-11;4;0;42,38;42,38
2017-07-11;5;0;42,38;42,38
2017-07-11;6;0;42,38;42,38
2017-07-11;7;0;44,95;44,95
2017-07-11;8;0;48,73;48,73
2017-07-11;9;0;53,25;53,25
2017-07-11;10;0;53,70;53,70
2017-07-11;11;0;54,67;54,67
2017-07-11;12;0;54,03;54,03
2017-07-11;13;0;54,81;54,81
2017-07-11;14;0;54,81;54,81
2017-07-11;15;0;52,98;52,98
2017-07-11;16;0;51,50;51,50
2017-07-11;17;0;52,15;52,15
2017-07-11;18;0;52,71;52,71
2017-07-11;19;0;52,20;52,20
2017-07-11;20;0;51,30;51,30
2017-07-11;21;0;52,15;52,15
2017-07-11;22;0;54,67;54,67
2017-07-11;23;0;54,09;54,09
2017-07-11;24;0;52,00;52,00
2017-07-11;1;1;47,00;47,00
2017-07-11;2;1;45,41;45,41
2017-07-11;3;1;44,39;44,39
2017-07-11;4;1;42,28;42,28
2017-07-11;5;1;42,38;42,38
2017-07-11;6;1;42,71;42,71
2017-07-11;7;1;44,85;44,85
2017-07-11;8;1;48,73;48,73
2017-07-11;9;1;53,25;53,25
2017-07-11;10;1;53,70;53,70
2017-07-11;11;1;54,44;54,44
2017-07-11;12;1;53,27;53,27
2017-07-11;13;1;54,42;54,42
2017-07-11;14;1;53,71;53,71
2017-07-11;15;1;52,53;52,53
2017-07-11;16;1;51,20;51,20
2017-07-11;17;1;51,85;51,85
2017-07-11;18;1;52,00;52,00
2017-07-11;19;1;52,00;52,00
2017-07-11;20;1;51,04;51,04
2017-07-11;21;1;52,15;52,15
2017-07-11;22;1;54,57;54,57
2017-07-11;23;1;54,09;54,09
2017-07-11;24;1;51,70;51,70
2017-07-11;1;2;42,10;42,10
2017-07-11;2;2;42,21;42,21
2017-07-11;3;2;43,04;43,04
2017-07-11;4;2;41,10;41,10
2017-07-11;5;2;41,10;41,10
2017-07-11;6;2;42,38;42,38
2017-07-11;7;2;43,69;43,69
2017-07-11;8;2;48,39;48,39
2017-07-11;9;2;52,25;52,25
2017-07-11;10;2;53,70;53,70
2017-07-11;11;2;53,94;53,94
2017-07-11;12;2;52,89;52,89
2017-07-11;13;2;53,81;53,81
2017-07-11;14;2;53,51;53,51
2017-07-11;15;2;51,48;51,48
2017-07-11;16;2;50,98;50,98
2017-07-11;17;2;51,65;51,65
2017-07-11;18;2;51,80;51,80
2017-07-11;19;2;51,94;51,94
2017-07-11;20;2;51,30;51,30
2017-07-11;21;2;52,15;52,15
2017-07-11;22;2;54,45;54,45
2017-07-11;23;2;54,09;54,09
2017-07-11;24;2;51,51;51,51
2017-07-11;5;3;42,00;42,00
2017-07-11;6;3;43,71;43,71
2017-07-11;7;3;44,05;44,05
2017-07-11;8;3;49,01;49,01
2017-07-11;9;3;53,25;53,25
2017-07-11;10;3;51,88;51,88
2017-07-11;11;3;51,19;51,19
2017-07-11;12;3;48,63;48,63
2017-07-11;13;3;49,91;49,91
2017-07-11;14;3;50,91;50,91
2017-07-11;15;3;48,73;48,73
2017-07-11;16;3;47,50;47,50
2017-07-11;17;3;48,25;48,25
2017-07-11;18;3;48,71;48,71
2017-07-11;19;3;49,26;49,26
2017-07-11;20;3;48,80;48,80
2017-07-11;21;3;51,15;51,15
2017-07-11;22;3;53,17;53,17
2017-07-11;23;3;53,73;53,73
2017-07-11;24;3;50,51;50,51
2017-07-11;8;4;49,34;49,34
2017-07-11;9;4;53,71;53,71
2017-07-11;10;4;47,44;47,44
2017-07-11;11;4;45,13;45,13
2017-07-11;12;4;47,03;47,03
2017-07-11;13;4;48,81;48,81
2017-07-11;14;4;49,91;49,91
2017-07-11;15;4;46,98;46,98
2017-07-11;16;4;45,50;45,50
2017-07-11;17;4;46,41;46,41
2017-07-11;18;4;46,91;46,91
2017-07-11;19;4;48,10;48,10
2017-07-11;20;4;47,20;47,20
2017-07-11;21;4;49,54;49,54
2017-07-11;22;4;51,67;51,67
2017-07-11;23;4;54,09;54,09
2017-07-11;24;4;50,00;50,00
2017-07-11;12;5;46,29;46,29
2017-07-11;13;5;48,14;48,14
2017-07-11;14;5;48,81;48,81
2017-07-11;15;5;48,00;48,00
2017-07-11;16;5;45,00;45,00
2017-07-11;17;5;45,25;45,25
2017-07-11;18;5;45,25;45,25
2017-07-11;19;5;46,75;46,75
2017-07-11;20;5;46,40;46,40
2017-07-11;21;5;48,65;48,65
2017-07-11;22;5;50,67;50,67
2017-07-11;23;5;54,09;54,09
2017-07-11;24;5;49,50;49,50
2017-07-11;16;6;47,40;47,40
2017-07-11;17;6;48,57;48,57
2017-07-11;18;6;48,61;48,61
2017-07-11;19;6;52,30;52,30
2017-07-11;20;6;51,30;51,30
2017-07-11;21;6;53,33;53,33
2017-07-11;22;6;54,67;54,67
2017-07-11;23;6;54,36;54,36
2017-07-11;24;6;49,88;49,88
2017-07-11;22;7;55,00;55,00
2017-07-11;23;7;54,86;54,86
2017-07-11;24;7;52,89;52,89
2017-07-12;1;0;50,90;50,90
2017-07-12;2;0;47,21;47,21
2017-07-12;3;0;45,25;45,25
2017-07-12;4;0;43,50;43,50
2017-07-12;5;0;43,21;43,21
2017-07-12;6;0;44,97;44,97
2017-07-12;7;0;46,55;46,55
2017-07-12;8;0;50,00;50,00
2017-07-12;9;0;51,79;51,79
2017-07-12;10;0;53,12;53,12
2017-07-12;11;0;53,34;53,34
2017-07-12;12;0;53,25;53,25
2017-07-12;13;0;53,89;53,89
2017-07-12;14;0;53,89;53,89
2017-07-12;15;0;52,50;52,50
2017-07-12;16;0;51,73;51,73
2017-07-12;17;0;50,88;50,88
2017-07-12;18;0;51,66;51,66
2017-07-12;19;0;50,41;50,41
2017-07-12;20;0;49,57;49,57
2017-07-12;21;0;51,74;51,74
2017-07-12;22;0;52,15;52,15
2017-07-12;23;0;51,79;51,79
2017-07-12;24;0;49,57;49,57
2017-07-12;1;1;52,67;52,67
2017-07-12;2;1;48,46;48,46
2017-07-12;3;1;45,40;45,40
2017-07-12;4;1;43,50;43,50
2017-07-12;5;1;43,21;43,21
2017-07-12;6;1;44,97;44,97
2017-07-12;7;1;47,22;47,22
2017-07-12;8;1;52,00;52,00
2017-07-12;9;1;52,99;52,99
2017-07-12;10;1;54,20;54,20
2017-07-12;11;1;54,22;54,22
2017-07-12;12;1;54,25;54,25
2017-07-12;13;1;54,44;54,44
2017-07-12;14;1;54,72;54,72
2017-07-12;15;1;53,88;53,88
2017-07-12;16;1;52,73;52,73
2017-07-12;17;1;52,06;52,06
2017-07-12;18;1;53,00;53,00
2017-07-12;19;1;51,61;51,61
2017-07-12;20;1;50,56;50,56
2017-07-12;21;1;51,74;51,74
2017-07-12;22;1;53,89;53,89
2017-07-12;23;1;53,89;53,89
2017-07-12;24;1;51,59;51,59
2017-07-12;1;2;54,22;54,22
2017-07-12;2;2;52,31;52,31
2017-07-12;3;2;46,33;46,33
2017-07-12;4;2;43,10;43,10
2017-07-12;5;2;43,21;43,21
2017-07-12;6;2;45,97;45,97
2017-07-12;7;2;47,72;47,72
2017-07-12;8;2;53,10;53,10
2017-07-12;9;2;54,00;54,00
2017-07-12;10;2;54,20;54,20
2017-07-12;11;2;54,17;54,17
2017-07-12;12;2;54,09;54,09
2017-07-12;13;2;54,79;54,79
2017-07-12;14;2;54,79;54,79
2017-07-12;15;2;53,89;53,89
2017-07-12;16;2;53,89;53,89
2017-07-12;17;2;53,89;53,89
2017-07-12;18;2;53,91;53,91
2017-07-12;19;2;53,33;53,33
2017-07-12;20;2;51,56;51,56
2017-07-12;21;2;52,96;52,96
2017-07-12;22;2;54,00;54,00
2017-07-12;23;2;54,22;54,22
2017-07-12;24;2;53,09;53,09
2017-07-12;5;3;42,08;42,08
2017-07-12;6;3;45,97;45,97
2017-07-12;7;3;48,72;48,72
2017-07-12;8;3;54,36;54,36
2017-07-12;9;3;54,36;54,36
2017-07-12;10;3;54,89;54,89
2017-07-12;11;3;54,89;54,89
2017-07-12;12;3;54,89;54,89
2017-07-12;13;3;55,19;55,19
2017-07-12;14;3;54,79;54,79
2017-07-12;15;3;54,50;54,50
2017-07-12;16;3;52,64;52,64
2017-07-12;17;3;51,84;51,84
2017-07-12;18;3;53,13;53,13
2017-07-12;19;3;53,13;53,13
2017-07-12;20;3;50,59;50,59
2017-07-12;21;3;52,96;52,96
2017-07-12;22;3;54,00;54,00
2017-07-12;23;3;54,36;54,36
2017-07-12;24;3;53,89;53,89
2017-07-12;8;4;54,50;54,50
2017-07-12;9;4;54,50;54,50
2017-07-12;10;4;54,96;54,96
2017-07-12;11;4;55,17;55,17
2017-07-12;12;4;54,89;54,89
2017-07-12;13;4;55,05;55,05
2017-07-12;14;4;55,05;55,05
2017-07-12;15;4;54,50;54,50
2017-07-12;16;4;54,36;54,36
2017-07-12;17;4;54,02;54,02
2017-07-12;18;4;54,50;54,50
2017-07-12;19;4;53,89;53,89
2017-07-12;20;4;53,13;53,13
2017-07-12;21;4;53,89;53,89
2017-07-12;22;4;54,03;54,03
2017-07-12;23;4;54,36;54,36
2017-07-12;24;4;53,89;53,89
2017-07-12;12;5;55,25;55,25
2017-07-12;13;5;55,22;55,22
2017-07-12;14;5;55,38;55,38
2017-07-12;15;5;54,69;54,69
2017-07-12;16;5;53,16;53,16
2017-07-12;17;5;52,88;52,88
2017-07-12;18;5;53,66;53,66
2017-07-12;19;5;52,41;52,41
2017-07-12;20;5;51,93;51,93
2017-07-12;21;5;51,74;51,74
2017-07-12;22;5;54,36;54,36
2017-07-12;23;5;54,50;54,50
2017-07-12;24;5;53,13;53,13
2017-07-12;16;6;53,46;53,46
2017-07-12;17;6;54,51;54,51
2017-07-12;18;6;54,51;54,51
2017-07-12;19;6;54,51;54,51
2017-07-12;20;6;53,46;53,46
2017-07-12;21;6;54,51;54,51
2017-07-12;22;6;53,46;53,46
2017-07-12;23;6;53,46;53,46
2017-07-12;24;6;52,57;52,57
2017-07-12;22;7;61,15;61,15
2017-07-12;23;7;60,47;60,47
2017-07-12;24;7;58,54;58,54
2017-07-13;1;0;54,95;54,95
2017-07-13;2;0;53,46;53,46
2017-07-13;3;0;52,38;52,38
2017-07-13;4;0;50,41;50,41
2017-07-13;5;0;50,00;50,00
2017-07-13;6;0;51,03;51,03
2017-07-13;7;0;53,12;53,12
2017-07-13;8;0;53,78;53,78
2017-07-13;9;0;53,82;53,82
2017-07-13;10;0;54,89;54,89
2017-07-13;11;0;54,90;54,90
2017-07-13;12;0;54,89;54,89
2017-07-13;13;0;55,08;55,08
2017-07-13;14;0;54,95;54,95
2017-07-13;15;0;54,51;54,51
2017-07-13;16;0;53,41;53,41
2017-07-13;17;0;53,00;53,00
2017-07-13;18;0;52,44;52,44
2017-07-13;19;0;51,79;51,79
2017-07-13;20;0;51,36;51,36
2017-07-13;21;0;51,88;51,88
2017-07-13;22;0;53,78;53,78
2017-07-13;23;0;53,39;53,39
2017-07-13;24;0;51,41;51,41
2017-07-13;1;1;53,50;53,50
2017-07-13;2;1;53,46;53,46
2017-07-13;3;1;53,00;53,00
2017-07-13;4;1;50,41;50,41
2017-07-13;5;1;50,00;50,00
2017-07-13;6;1;51,03;51,03
2017-07-13;7;1;52,62;52,62
2017-07-13;8;1;53,78;53,78
2017-07-13;9;1;54,82;54,82
2017-07-13;10;1;54,81;54,81
2017-07-13;11;1;54,66;54,66
2017-07-13;12;1;54,66;54,66
2017-07-13;13;1;55,01;55,01
2017-07-13;14;1;54,66;54,66
2017-07-13;15;1;54,51;54,51
2017-07-13;16;1;53,66;53,66
2017-07-13;17;1;53,00;53,00
2017-07-13;18;1;53,42;53,42
2017-07-13;19;1;52,03;52,03
2017-07-13;20;1;51,36;51,36
2017-07-13;21;1;51,88;51,88
2017-07-13;22;1;53,78;53,78
2017-07-13;23;1;53,32;53,32
2017-07-13;24;1;50,41;50,41
2017-07-13;1;2;53,50;53,50
2017-07-13;2;2;55,27;55,27
2017-07-13;3;2;54,90;54,90
2017-07-13;4;2;50,42;50,42
2017-07-13;5;2;50,01;50,01
2017-07-13;6;2;51,04;51,04
2017-07-13;7;2;53,12;53,12
2017-07-13;8;2;53,50;53,50
2017-07-13;9;2;53,82;53,82
2017-07-13;10;2;54,89;54,89
2017-07-13;11;2;54,90;54,90
2017-07-13;12;2;54,89;54,89
2017-07-13;13;2;55,08;55,08
2017-07-13;14;2;54,95;54,95
2017-07-13;15;2;54,90;54,90
2017-07-13;16;2;53,66;53,66
2017-07-13;17;2;53,00;53,00
2017-07-13;18;2;52,45;52,45
2017-07-13;19;2;51,89;51,89
2017-07-13;20;2;51,36;51,36
2017-07-13;21;2;51,89;51,89
2017-07-13;22;2;53,79;53,79
2017-07-13;23;2;53,39;53,39
2017-07-13;24;2;51,41;51,41
2017-07-13;5;3;51,00;51,00
2017-07-13;6;3;52,28;52,28
2017-07-13;7;3;53,12;53,12
2017-07-13;8;3;54,17;54,17
2017-07-13;9;3;54,82;54,82
2017-07-13;10;3;55,00;55,00
2017-07-13;11;3;55,00;55,00
2017-07-13;12;3;55,55;55,55
2017-07-13;13;3;55,60;55,60
2017-07-13;14;3;55,40;55,40
2017-07-13;15;3;55,00;55,00
2017-07-13;16;3;53,90;53,90
2017-07-13;17;3;53,50;53,50
2017-07-13;18;3;52,90;52,90
2017-07-13;19;3;52,30;52,30
2017-07-13;20;3;51,90;51,90
2017-07-13;21;3;52,88;52,88
2017-07-13;22;3;54,78;54,78
2017-07-13;23;3;54,39;54,39
2017-07-13;24;3;52,41;52,41
2017-07-13;8;4;55,28;55,28
2017-07-13;9;4;55,39;55,39
2017-07-13;10;4;57,39;57,39
2017-07-13;11;4;56,90;56,90
2017-07-13;12;4;56,39;56,39
2017-07-13;13;4;56,58;56,58
2017-07-13;14;4;56,45;56,45
2017-07-13;15;4;55,90;55,90
2017-07-13;16;4;54,89;54,89
2017-07-13;17;4;54,25;54,25
2017-07-13;18;4;53,69;53,69
2017-07-13;19;4;53,04;53,04
2017-07-13;20;4;52,61;52,61
2017-07-13;21;4;53,13;53,13
2017-07-13;22;4;54,89;54,89
2017-07-13;23;4;54,46;54,46
2017-07-13;24;4;52,44;52,44
2017-07-13;12;5;57,89;57,89
2017-07-13;13;5;57,89;57,89
2017-07-13;14;5;58,00;58,00
2017-07-13;15;5;56,89;56,89
2017-07-13;16;5;53,41;53,41
2017-07-13;17;5;53,00;53,00
2017-07-13;18;5;52,44;52,44
2017-07-13;19;5;51,79;51,79
2017-07-13;20;5;51,36;51,36
2017-07-13;21;5;51,88;51,88
2017-07-13;22;5;53,78;53,78
2017-07-13;23;5;53,39;53,39
2017-07-13;24;5;51,41;51,41
2017-07-13;16;6;57,41;57,41
2017-07-13;17;6;56,00;56,00
2017-07-13;18;6;56,44;56,44
2017-07-13;19;6;54,79;54,79
2017-07-13;20;6;54,36;54,36
2017-07-13;21;6;54,88;54,88
2017-07-13;22;6;53,78;53,78
2017-07-13;23;6;53,39;53,39
2017-07-13;24;6;51,41;51,41
2017-07-13;22;7;54,13;54,13
2017-07-13;23;7;53,59;53,59
2017-07-13;24;7;49,00;49,00
2017-07-14;1;0;53,36;53,36
2017-07-14;2;0;47,91;47,91
2017-07-14;3;0;43,41;43,41
2017-07-14;4;0;41,10;41,10
2017-07-14;5;0;41,10;41,10
2017-07-14;6;0;41,10;41,10
2017-07-14;7;0;42,38;42,38
2017-07-14;8;0;47,91;47,91
2017-07-14;9;0;51,73;51,73
2017-07-14;10;0;53,25;53,25
2017-07-14;11;0;53,12;53,12
2017-07-14;12;0;53,25;53,25
2017-07-14;13;0;54,01;54,01
2017-07-14;14;0;54,22;54,22
2017-07-14;15;0;53,46;53,46
2017-07-14;16;0;53,12;53,12
2017-07-14;17;0;52,44;52,44
2017-07-14;18;0;51,73;51,73
2017-07-14;19;0;49,57;49,57
2017-07-14;20;0;49,53;49,53
2017-07-14;21;0;49,57;49,57
2017-07-14;22;0;49,80;49,80
2017-07-14;23;0;48,21;48,21
2017-07-14;24;0;45,68;45,68
2017-07-14;1;1;49,99;49,99
2017-07-14;2;1;47,91;47,91
2017-07-14;3;1;43,41;43,41
2017-07-14;4;1;41,18;41,18
2017-07-14;5;1;41,10;41,10
2017-07-14;6;1;41,10;41,10
2017-07-14;7;1;42,38;42,38
2017-07-14;8;1;47,81;47,81
2017-07-14;9;1;49,99;49,99
2017-07-14;10;1;53,15;53,15
2017-07-14;11;1;52,25;52,25
2017-07-14;12;1;52,87;52,87
2017-07-14;13;1;53,68;53,68
2017-07-14;14;1;53,55;53,55
2017-07-14;15;1;53,36;53,36
2017-07-14;16;1;53,12;53,12
2017-07-14;17;1;52,44;52,44
2017-07-14;18;1;51,73;51,73
2017-07-14;19;1;49,57;49,57
2017-07-14;20;1;49,50;49,50
2017-07-14;21;1;49,18;49,18
2017-07-14;22;1;49,33;49,33
2017-07-14;23;1;48,11;48,11
2017-07-14;24;1;44,71;44,71
2017-07-14;1;2;53,46;53,46
2017-07-14;2;2;44,30;44,30
2017-07-14;3;2;44,11;44,11
2017-07-14;4;2;44,11;44,11
2017-07-14;5;2;43,10;43,10
2017-07-14;6;2;43,10;43,10
2017-07-14;7;2;44,11;44,11
2017-07-14;8;2;47,81;47,81
2017-07-14;9;2;51,63;51,63
2017-07-14;10;2;53,04;53,04
2017-07-14;11;2;52,97;52,97
2017-07-14;12;2;53,10;53,10
2017-07-14;13;2;53,51;53,51
2017-07-14;14;2;54,12;54,12
2017-07-14;15;2;53,31;53,31
2017-07-14;16;2;53,12;53,12
2017-07-14;17;2;52,44;52,44
2017-07-14;18;2;51,34;51,34
2017-07-14;19;2;49,57;49,57
2017-07-14;20;2;49,53;49,53
2017-07-14;21;2;49,73;49,73
2017-07-14;22;2;49,80;49,80
